SUID	Adduct	charge	cluster index	Compound_Name	Compound_Source	Data_Collector	GNPSLibraryURL	GNPSLinkout_Cluster	INCHI	Instrument	Ion_Source	IonMode	Library_Class	MassDiff	MQScore	MZErrorPPM	name	number of spectra	PI	RTConsensus	RTMean	shared name	SharedPeaks	Smiles	SpectrumID	sum(precursor intensity)
679	EI	0	674	"O6,5'-Cyclothymidine, TMS derivative"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000935216	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""674.0"""",""""main.cluster index_upperinput"""":""""674.0""""}"""	"InChI=1S/C13H20N2O5Si/c1-7-11(16)14-13(17)15-10-5-8(20-21(2,3)4)9(19-10)6-18-12(7)15/h8-10H,5-6H2,1-4H3,(H,14,16,17)"	EI	EI	EI	3	312.114	0.690097	1.00E+06	674	149	NIST	28.25	28.25	674	6	CC1=C2N(C3CC(C(O3)CO2)O[Si](C)(C)C)C(=O)NC1=O	CCMSLIB00000935216	5.23E+08
680	EI	0	675	"13-Methyltetradec-9-enoic acid, TMS derivative"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000944359	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""675.0"""",""""main.cluster index_upperinput"""":""""675.0""""}"""	"InChI=1S/C18H36O2Si/c1-17(2)15-13-11-9-7-6-8-10-12-14-16-18(19)20-21(3,4)5/h9,11,17H,6-8,10,12-16H2,1-5H3/b11-9+"	EI	EI	EI	3	312.248	0.847683	1.00E+06	675	132	NIST	28.25	28.25	675	9	CC(C)CC/C=C/CCCCCCCC(=O)O[Si](C)(C)C	CCMSLIB00000944359	2.57E+08
681	EI	0	676	"2-Oxa-1,3-disilacyclohexane, 1,1,3,3-tetramethyl-"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000902549	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""676.0"""",""""main.cluster index_upperinput"""":""""676.0""""}"""	"InChI=1S/C7H18OSi2/c1-9(2)6-5-7-10(3,4)8-9/h5-7H2,1-4H3"	EI	EI	EI	3	174.09	0.595106	1.00E+06	676	157	NIST	28.36	28.36	676	6	C[Si]1(CCC[Si](O1)(C)C)C	CCMSLIB00000902549	1.06E+08
507	EI	0	677	"11-Octadecenoic acid, (E)-, TMS derivative"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000944356	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""677.0"""",""""main.cluster index_upperinput"""":""""677.0""""}"""	"InChI=1S/C21H42O2Si/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21(22)23-24(2,3)4/h10-11H,5-9,12-20H2,1-4H3/b11-10+"	EI	EI	EI	3	354.295	0.60673	1.00E+06	677	168	NIST	28.53	28.53	677	6	CCCCCC/C=C/CCCCCCCCCC(=O)O[Si](C)(C)C	CCMSLIB00000944356	7058321.053
677		0	679					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""679.0"""",""""main.cluster index_upperinput"""":""""679.0""""}"""									679	74		28.53	28.53	679				1345808.833
245		0	680					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""680.0"""",""""main.cluster index_upperinput"""":""""680.0""""}"""									680	18		28.53	28.53	680				1034320.262
244	EI	0	681	"Nonanoic acid, TMS derivative"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000897168	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""681.0"""",""""main.cluster index_upperinput"""":""""681.0""""}"""	"InChI=1S/C12H26O2Si/c1-5-6-7-8-9-10-11-12(13)14-15(2,3)4/h5-11H2,1-4H3"	EI	EI	EI	3	230.17	0.851534	1.00E+06	681	171	NIST	28.64	28.64	681	9	CCCCCCCCC(=O)O[Si](C)(C)C	CCMSLIB00000897168	6.33E+08
247	EI	0	682	"Undecanoic acid, 11-fluoro-, trimethylsilyl ester"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000943153	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""682.0"""",""""main.cluster index_upperinput"""":""""682.0""""}"""	"InChI=1S/C14H29FO2Si/c1-18(2,3)17-14(16)12-10-8-6-4-5-7-9-11-13-15/h4-13H2,1-3H3"	EI	EI	EI	3	276.192	0.717413	1.00E+06	682	168	NIST	28.64	28.64	682	9	C[Si](C)(C)OC(=O)CCCCCCCCCCF	CCMSLIB00000943153	2.06E+08
246		0	683					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""683.0"""",""""main.cluster index_upperinput"""":""""683.0""""}"""									683	166		28.74	28.74	683				2.15E+07
243		0	684					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""684.0"""",""""main.cluster index_upperinput"""":""""684.0""""}"""									684	172		28.84	28.84	684				1.16E+08
242		0	685					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""685.0"""",""""main.cluster index_upperinput"""":""""685.0""""}"""									685	154		28.95	28.95	685				8669858.583
241	EI	0	688	"1-Deoxypentitol, 4TMS derivative"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000943157	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""688.0"""",""""main.cluster index_upperinput"""":""""688.0""""}"""	"InChI=1S/C17H44O4Si4/c1-15(19-23(5,6)7)17(21-25(11,12)13)16(20-24(8,9)10)14-18-22(2,3)4/h15-17H,14H2,1-13H3"	EI	EI	EI	3	424.232	0.522463	1.00E+06	688	112	NIST	29.01	29.01	688	6	CC(C(C(CO[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C	CCMSLIB00000943157	842554.6243
469		0	690					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""690.0"""",""""main.cluster index_upperinput"""":""""690.0""""}"""									690	50		29.01	29.01	690				301622.0999
468		0	693					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""693.0"""",""""main.cluster index_upperinput"""":""""693.0""""}"""									693	164		29.16	29.16	693				3.45E+07
472		0	694					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""694.0"""",""""main.cluster index_upperinput"""":""""694.0""""}"""									694	166		29.32	29.32	694				1.42E+07
473	EI	0	695	Glyceryl-glycoside TMS ether	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000900576	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""695.0"""",""""main.cluster index_upperinput"""":""""695.0""""}"""	"InChI=1S/C27H66O8Si6/c1-36(2,3)29-20-22(32-38(7,8)9)19-28-27-26(35-41(16,17)18)25(34-40(13,14)15)24(33-39(10,11)12)23(31-27)21-30-37(4,5)6/h22-27H,19-21H2,1-18H3"	EI	EI	EI	3	686.337	0.954886	1.00E+06	695	168	NIST	29.4	29.4	695	20	C[Si](C)(C)OCC1C(C(C(C(O1)OCC(CO[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C	CCMSLIB00000900576	1.68E+08
470		0	696					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""696.0"""",""""main.cluster index_upperinput"""":""""696.0""""}"""									696	168		29.52	29.52	696				7.18E+07
471		0	697					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""697.0"""",""""main.cluster index_upperinput"""":""""697.0""""}"""									697	165		29.61	29.61	697				5.91E+07
474	EI	0	698	"Gluconic acid, 2,3,4,5-tetrakis-O-(trimethylsilyl)-, trimethylsilyl ester, bis(trimethylsilyl) phosphate, D-"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000942841	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""698.0"""",""""main.cluster index_upperinput"""":""""698.0""""}"""	"InChI=1S/C27H69O10PSi7/c1-39(2,3)31-23(22-30-38(29,36-44(16,17)18)37-45(19,20)21)24(32-40(4,5)6)25(33-41(7,8)9)26(34-42(10,11)12)27(28)35-43(13,14)15/h23-26H,22H2,1-21H3"	EI	EI	EI	3	780.301	0.853488	1.00E+06	698	144	NIST	29.67	29.67	698	20	C[Si](C)(C)OC(COP(=O)(O[Si](C)(C)C)O[Si](C)(C)C)C(C(C(C(=O)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C	CCMSLIB00000942841	1.31E+07
475	EI	0	699	"L-Sorbose, pentakis(trimethylsilyl) ether, trimethylsilyloxime (isomer 2)"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000944919	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""699.0"""",""""main.cluster index_upperinput"""":""""699.0""""}"""	"InChI=1S/C24H61NO6Si6/c1-32(2,3)26-19-21(25-31-37(16,17)18)23(29-35(10,11)12)24(30-36(13,14)15)22(28-34(7,8)9)20-27-33(4,5)6/h22-24H,19-20H2,1-18H3/b25-21+"	EI	EI	EI	3	627.311	0.651831	1.00E+06	699	114	NIST	29.67	29.67	699	12	C[Si](C)(C)OCC(C(C(/C(=N/O[Si](C)(C)C)/CO[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C	CCMSLIB00000944919	6016873.573
298		0	700					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""700.0"""",""""main.cluster index_upperinput"""":""""700.0""""}"""									700	168		29.81	29.81	700				1.36E+07
299		0	702					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""702.0"""",""""main.cluster index_upperinput"""":""""702.0""""}"""									702	72		29.95	29.95	702				2819222.97
296	EI	0	706	"D-Ribose, 2,3,4-tris-O-(trimethylsilyl)-, O-methyloxime, 5-[bis(trimethylsilyl) phosphate]"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000942949	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""706.0"""",""""main.cluster index_upperinput"""":""""706.0""""}"""	"InChI=1S/C21H54NO8PSi5/c1-24-22-17-19(26-32(2,3)4)21(28-34(8,9)10)20(27-33(5,6)7)18-25-31(23,29-35(11,12)13)30-36(14,15)16/h17,19-21H,18H2,1-16H3/b22-17+"	EI	EI	EI	3	619.243	0.818264	1.00E+06	706	147	NIST	30.17	30.17	706	14	CO/N=C/C(C(C(COP(=O)(O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C	CCMSLIB00000942949	2804879.622
297	EI	0	707	"L-(-)-Sorbose, 5TMS derivative"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000943547	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""707.0"""",""""main.cluster index_upperinput"""":""""707.0""""}"""	"InChI=1S/C21H52O6Si5/c1-28(2,3)23-16-18(22)20(26-31(10,11)12)21(27-32(13,14)15)19(25-30(7,8)9)17-24-29(4,5)6/h19-21H,16-17H2,1-15H3"	EI	EI	EI	3	540.261	0.873811	1.00E+06	707	162	NIST	30.23	30.23	707	15	C[Si](C)(C)OCC(C(C(C(=O)CO[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C	CCMSLIB00000943547	1.10E+07
294	EI	0	709	"7,10,13,16-Docosatetraenoic acid, (Z)-, TMS derivative"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000944312	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""709.0"""",""""main.cluster index_upperinput"""":""""709.0""""}"""	"InChI=1S/C25H44O2Si/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25(26)27-28(2,3)4/h9-10,12-13,15-16,18-19H,5-8,11,14,17,20-24H2,1-4H3/b10-9-,13-12-,16-15-,19-18-"	EI	EI	EI	3	404.311	0.858661	1.00E+06	709	142	NIST	30.36	30.36	709	6	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O[Si](C)(C)C	CCMSLIB00000944312	9871335.301
81	EI	0	711	"Gluonic acid, .gamma.-lactone, 4TMS derivavative"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000942363	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""711.0"""",""""main.cluster index_upperinput"""":""""711.0""""}"""	"InChI=1S/C18H42O6Si4/c1-25(2,3)20-13-14(22-26(4,5)6)15-16(23-27(7,8)9)17(18(19)21-15)24-28(10,11)12/h14-17H,13H2,1-12H3"	EI	EI	EI	3	466.206	0.879516	1.00E+06	711	152	NIST	30.46	30.46	711	17	C[Si](C)(C)OCC(C1C(C(C(=O)O1)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C	CCMSLIB00000942363	1.98E+07
80	EI	0	714	"D-Glucuronic acid, 2,3,4,5-tetrakis-O-(trimethylsilyl)-, trimethylsilyl ester"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000942234	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""714.0"""",""""main.cluster index_upperinput"""":""""714.0""""}"""	"InChI=1S/C21H50O7Si5/c1-29(2,3)24-17(16-22)18(25-30(4,5)6)19(26-31(7,8)9)20(27-32(10,11)12)21(23)28-33(13,14)15/h16-20H,1-15H3"	EI	EI	EI	3	554.24	0.909341	1.00E+06	714	130	NIST	30.64	30.64	714	19	C[Si](C)(C)OC(C=O)C(C(C(C(=O)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C	CCMSLIB00000942234	5424137.61
79	EI	0	715	"2-Deoxy-D-ribose, tris(trimethylsilyl) ether, trimethylsilyloxime (isomer 2)"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000943548	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""715.0"""",""""main.cluster index_upperinput"""":""""715.0""""}"""	"InChI=1S/C17H43NO4Si4/c1-23(2,3)19-15-17(21-25(7,8)9)16(20-24(4,5)6)13-14-18-22-26(10,11)12/h14,16-17H,13,15H2,1-12H3/b18-14+"	EI	EI	EI	3	437.227	0.74197	1.00E+06	715	106	NIST	30.64	30.64	715	11	C[Si](C)(C)OCC(C(C/C=N/O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C	CCMSLIB00000943548	2598950.694
78		0	718					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""718.0"""",""""main.cluster index_upperinput"""":""""718.0""""}"""									718	63		30.7	30.7	718				2637901.876
798	EI	0	722	"6-[[2-Naphthalenylthio]methyl]-2,4-pteridinediamine"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00001034517	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""722.0"""",""""main.cluster index_upperinput"""":""""722.0""""}"""	"InChI=1S/C17H14N6S/c18-15-14-16(23-17(19)22-15)20-8-12(21-14)9-24-13-6-5-10-3-1-2-4-11(10)7-13/h1-8H,9H2,(H4,18,19,20,22,23)"	EI	EI	EI	3	334.1	0.656223	1.00E+06	722	94	NIST	30.76	30.76	722	6	C1=CC=C2C=C(C=CC2=C1)SCC3=CN=C4C(=N3)C(=NC(=N4)N)N	CCMSLIB00001034517	302205.5449
799	EI	0	723	"Ethanol, 2-butoxy-, phosphate (3:1)"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000961880	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""723.0"""",""""main.cluster index_upperinput"""":""""723.0""""}"""	"InChI=1S/C18H39O7P/c1-4-7-10-20-13-16-23-26(19,24-17-14-21-11-8-5-2)25-18-15-22-12-9-6-3/h4-18H2,1-3H3"	EI	EI	EI	3	398.243	0.642953	1.00E+06	723	173	NIST	30.84	30.84	723	12	CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC	CCMSLIB00000961880	1.71E+07
796	EI	0	724	"9-[4-(4'-Chlorophenyl)-semicarbazono]-2,7-bis-[2-(diethylamino)-ethoxy]fluorene"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000929515	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""724.0"""",""""main.cluster index_upperinput"""":""""724.0""""}"""	"InChI=1S/C32H40ClN5O3/c1-5-37(6-2)17-19-40-25-13-15-27-28-16-14-26(41-20-18-38(7-3)8-4)22-30(28)31(29(27)21-25)35-36-32(39)34-24-11-9-23(33)10-12-24/h9-16,21-22H,5-8,17-20H2,1-4H3,(H2,34,36,39)"	EI	EI	EI	3	577.282	0.522304	1.00E+06	724	36	NIST	30.84	30.84	724	6	CCN(CC)CCOC1=CC2=C(C=C1)C3=C(C2=NNC(=O)NC4=CC=C(C=C4)Cl)C=C(C=C3)OCCN(CC)CC	CCMSLIB00000929515	2571893.017
797	EI	0	725	"Myo-Inositol, 1,3,4,5,6-pentakis-O-(trimethylsilyl)-, bis(trimethylsilyl) phosphate"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000943732	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""725.0"""",""""main.cluster index_upperinput"""":""""725.0""""}"""	"InChI=1S/C27H69O9PSi7/c1-38(2,3)30-23-22(29-37(28,35-43(16,17)18)36-44(19,20)21)24(31-39(4,5)6)26(33-41(10,11)12)27(34-42(13,14)15)25(23)32-40(7,8)9/h22-27H,1-21H3"	EI	EI	EI	3	764.306	0.903951	1.00E+06	725	141	NIST	30.96	30.96	725	20	C[Si](C)(C)OC1C(C(C(C(C1O[Si](C)(C)C)O[Si](C)(C)C)OP(=O)(O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C	CCMSLIB00000943732	1.70E+07
794	EI	0	726	"Linoelaidic acid, trimethylsilyl ester"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000944298	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""726.0"""",""""main.cluster index_upperinput"""":""""726.0""""}"""	"InChI=1S/C21H40O2Si/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21(22)23-24(2,3)4/h9-10,12-13H,5-8,11,14-20H2,1-4H3/b10-9+,13-12+"	EI	EI	EI	3	352.28	0.814985	1.00E+06	726	128	NIST	30.96	30.96	726	6	CCCCC/C=C/C/C=C/CCCCCCCC(=O)O[Si](C)(C)C	CCMSLIB00000944298	5214347.826
795		0	727					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""727.0"""",""""main.cluster index_upperinput"""":""""727.0""""}"""									727	75		31.05	31.05	727				4146420.303
571	EI	0	736	"Decanoic acid, 10-bromo-, trimethylsilyl ester"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000943147	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""736.0"""",""""main.cluster index_upperinput"""":""""736.0""""}"""	"InChI=1S/C13H27BrO2Si/c1-17(2,3)16-13(15)11-9-7-5-4-6-8-10-12-14/h4-12H2,1-3H3"	EI	EI	EI	3	322.096	0.724214	1.00E+06	736	163	NIST	31.41	31.41	736	7	C[Si](C)(C)OC(=O)CCCCCCCCCBr	CCMSLIB00000943147	1.00E+07
570		0	737					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""737.0"""",""""main.cluster index_upperinput"""":""""737.0""""}"""									737	114		31.49	31.49	737				5751178.513
175		0	745					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""745.0"""",""""main.cluster index_upperinput"""":""""745.0""""}"""									745	132		31.64	31.64	745				9988681.081
193	EI	0	746	Shikimic acid (4TMS)	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000900633	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""746.0"""",""""main.cluster index_upperinput"""":""""746.0""""}"""	"InChI=1S/C19H42O5Si4/c1-25(2,3)21-16-13-15(19(20)24-28(10,11)12)14-17(22-26(4,5)6)18(16)23-27(7,8)9/h13,16-18H,14H2,1-12H3"	EI	EI	EI	3	462.211	0.837805	1.00E+06	746	152	NIST	31.69	31.69	746	8	C[Si](C)(C)OC1CC(=CC(C1O[Si](C)(C)C)O[Si](C)(C)C)C(=O)O[Si](C)(C)C	CCMSLIB00000900633	2501227.937
194		0	747					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""747.0"""",""""main.cluster index_upperinput"""":""""747.0""""}"""									747	129		31.78	31.78	747				3150348.808
759	EI	0	752	"Atenolol, 2TMS derivative"	Isolated	NIST	http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000946909	"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""752.0"""",""""main.cluster index_upperinput"""":""""752.0""""}"""	"InChI=1S/C20H38N2O3Si2/c1-16(2)21-14-19(25-27(6,7)8)15-24-18-11-9-17(10-12-18)13-20(23)22-26(3,4)5/h9-12,16,19,21H,13-15H2,1-8H3,(H,22,23)"	EI	EI	EI	3	410.242	0.707116	1.00E+06	752	19	NIST	31.84	31.84	752	7	CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N[Si](C)(C)C)O[Si](C)(C)C	CCMSLIB00000946909	1028424.901
762		0	755					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""755.0"""",""""main.cluster index_upperinput"""":""""755.0""""}"""									755	121		31.99	31.99	755				647392.0691
761		0	756					"""https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=babcee3477644edc92a6fc2a191aded8&view=view_all_clusters_withID&show=true#{""""main.cluster index_lowerinput"""":""""756.0"""",""""main.cluster index_upperinput"""":""""756.0""""}"""									756	130		31.99	31.99	756				564564.3517
